121	6.1700E+07	856
122	3.2100E+07	974
123	2.8400E+07	1473
124	4.3500E+07	858
125	4.8700E+07	1680
126	3.0000E+07	806
127	4.2700E+07	851
128	1.2300E+07	1762
129	4.2100E+07	390
130	1.0700E+07	1706
131	2.6335E+09	709
132	4.8907E+09	244
133	2.6340E+08	343
134	2.1300E+07	1701
135	6.3900E+07	842
136	3.0600E+07	1556
137	2.7800E+07	1526
138	1.6134E+09	1369
139	6.1400E+07	1263
140	1.2700E+08	1585
141	6.8400E+07	1706
142	1.0240E+08	1766
143	1.4200E+07	787
144	1.7730E+08	137
145	1.1470E+08	1571
146	6.2100E+07	261
147	8.0200E+07	1071
148	4.3665E+09	256
149	1.4600E+07	61
150	6.4800E+07	1818
151	2.7330E+08	1812
152	7.0300E+07	39
153	2.2800E+07	2124
154	7.8900E+07	1688
155	1.7000E+07	2045
156	9.0000E+07	576
157	5.0700E+07	1699
158	1.1960E+09	543
159	6.0300E+07	1948
160	3.5300E+07	1739
161	6.2400E+07	368
162	9.2200E+07	1508
163	2.5200E+07	1770
164	7.0300E+07	348
165	1.2700E+07	1818
166	1.0000E+07	1773
167	6.0400E+07	934
168	8.6300E+07	154
169	1.9180E+08	230
170	9.0290E+08	1898
171	8.1400E+07	651
172	1.3730E+08	1592
173	4.4280E+08	444
174	2.5710E+08	1418
175	1.2890E+08	92
176	9.4400E+07	1944
177	2.4700E+07	1310
178	2.8370E+08	1478
179	4.5800E+07	1650
180	5.5380E+08	143
181	5.0100E+07	1066
182	1.1027E+09	128
183	2.6600E+07	2379
184	6.6600E+07	1742
185	1.9636E+09	152
186	1.7500E+08	1187
187	3.8200E+07	94
188	1.3200E+07	114
189	2.7100E+07	134
190	2.4420E+08	111
191	5.1450E+08	66
192	1.2060E+08	1013
193	3.9110E+08	190
194	1.3200E+07	108
195	2.7600E+07	81
196	1.3400E+07	327
197	4.0600E+07	117
198	2.9850E+09	344
199	1.4900E+07	446
200	5.3300E+07	92
201	1.1000E+07	258
202	8.3300E+07	163
203	6.4100E+07	47
204	8.4400E+07	154
205	4.3200E+07	54
206	3.5800E+07	1
207	1.2330E+08	160
208	5.1800E+07	149
209	1.2700E+07	80
210	2.5040E+09	247
211	3.5800E+07	61
212	5.6200E+07	73
213	9.5100E+07	232
214	1.4802E+09	214
215	2.3500E+07	137
216	6.2300E+07	133
217	7.1400E+07	105
218	1.2300E+07	125
219	1.2330E+08	229
220	2.6400E+07	191
221	1.2200E+07	147
222	1.1260E+08	142
223	2.9200E+07	247
224	1.1100E+07	172
225	7.9900E+07	67
226	2.4193E+09	155
227	1.2300E+07	144
228	3.2400E+07	102
229	2.2200E+07	736
230	4.3170E+08	236
231	4.3170E+08	244
232	5.0200E+07	59
233	5.3300E+07	443
234	6.4800E+07	161
235	2.7140E+08	261
236	2.0000E+07	326
237	5.0000E+08	295
238	2.7000E+08	345
239	1.3000E+07	306
240	1.6800E+08	311
241	6.3000E+07	275
242	1.1000E+07	298
243	1.8500E+08	324
244	4.3000E+07	697
245	4.9000E+08	952
246	2.2000E+08	958
247	1.0300E+08	1455
248	1.7900E+07	687
249	1.7700E+09	1300
250	2.5000E+10	728
251	2.0300E+08	939
252	6.6600E+07	531
253	9.8700E+09	551
254	1.8500E+07	731
255	3.8730E+08	1480
256	1.3200E+08	1187
257	5.1800E+09	564
258	2.3200E+07	1374
259	1.9600E+07	1067
260	4.2190E+08	1693
261	1.2900E+08	774
262	2.3800E+07	1293
263	1.6040E+08	1674
264	6.2900E+07	1701
265	1.6100E+08	624
266	1.4900E+07	721
267	3.2610E+08	870
268	1.7300E+09	561
269	1.6300E+07	1295
270	3.1700E+08	842
271	1.0520E+08	805
272	1.2900E+07	755
273	1.1470E+08	650
274	1.4000E+08	1266
275	3.0800E+07	765
276	3.7200E+07	713
277	2.0970E+08	860
278	4.9000E+08	1089
279	1.0100E+09	531
280	1.2830E+08	1027
281	3.9470E+08	1093
282	1.1300E+10	424
283	4.2800E+07	464
284	1.7270E+08	1178
285	2.2300E+07	1067
286	1.2300E+07	800
287	1.0400E+08	513
288	3.9500E+07	745
289	3.7600E+07	491
290	1.1720E+08	608
291	6.7800E+07	279
292	7.9900E+07	1478
293	1.2690E+08	779
294	1.7400E+07	695
295	9.7700E+07	673
296	3.1000E+07	1496
297	7.4342E+09	677
298	3.7000E+07	1263
299	3.6783E+09	1078
300	1.7571E+09	906
301	1.6410E+08	1159
302	2.3400E+07	786
303	1.5600E+07	672
304	3.4000E+07	1207
305	1.4247E+09	636
306	4.1900E+07	1476
307	2.3560E+10	681
308	1.3200E+08	1267
309	4.9340E+08	688
310	6.3956E+09	359
311	8.8190E+08	475
312	1.9500E+07	1062
313	1.2960E+08	471
314	1.3900E+07	646
315	2.7750E+08	648
316	2.2092E+09	889
317	5.7600E+07	1326
318	3.6500E+07	973
319	1.2220E+08	1429
320	4.9100E+07	1258
321	1.2800E+07	863
322	1.9200E+07	1348
323	2.6100E+07	397
324	1.8700E+07	917
325	2.8700E+07	1198
326	2.6800E+07	952
327	6.1700E+07	318
328	3.7740E+08	1089
329	4.0990E+08	296
330	1.7500E+07	875
331	2.1300E+07	1406
332	1.7260E+08	1120
333	1.8800E+07	278
334	6.0500E+07	1110
335	1.8800E+07	282
336	1.9200E+07	1597
337	1.7500E+07	1662
338	4.3912E+09	331
339	4.4400E+07	1454
340	1.2330E+08	1188
341	6.1700E+07	1948
342	2.2100E+07	1959
343	1.1400E+07	1479
344	2.4500E+07	1847
345	4.7500E+07	1286
346	5.5000E+07	181
347	5.5600E+07	1444
348	3.2800E+07	1446
349	1.8500E+08	197
350	8.3600E+07	389
351	2.9800E+07	1291
352	5.1900E+07	1465
353	1.6300E+07	631
354	6.0800E+07	1353
355	1.7606E+09	1121
356	7.2000E+07	1640
357	2.5900E+07	2349
358	2.8400E+07	1256
359	1.8500E+08	1042
360	1.4800E+07	1115
361	2.1500E+07	979
362	2.1780E+08	1689
363	7.2000E+07	558
364	6.4830E+08	2001
365	1.7516E+09	626
366	7.3400E+07	1956
367	9.0700E+07	1237
368	1.6410E+08	2019
369	1.5400E+07	2517
370	8.0550E+08	1473
371	2.8990E+08	1408
372	3.1100E+07	1187
373	7.4600E+08	1693
374	1.5700E+08	1918
375	1.3700E+07	873
376	6.0400E+07	1038
377	1.9980E+08	1616
378	1.8700E+07	2193
379	8.8600E+07	1906
380	1.2100E+07	1573
381	8.0300E+07	2014
382	3.7000E+07	762
383	7.3900E+07	1017
384	1.0768E+09	2087
385	2.1200E+07	1956
386	8.8190E+08	842
387	3.5340E+08	987
388	2.3560E+08	1060
389	2.0850E+08	768
390	9.9300E+07	1563
391	3.7870E+08	911
392	3.7000E+07	1590
393	6.7830E+08	1441
394	5.2180E+08	1277
395	2.9700E+07	1496
396	1.4802E+09	1711
397	2.4050E+08	1455
398	1.8720E+08	1768
399	4.5500E+07	1655
400	3.1700E+07	2390
401	1.5200E+07	1680
402	5.0570E+08	1867
403	3.9600E+07	2353
404	1.0700E+07	1687
405	3.0470E+08	745
406	6.7800E+07	1318
407	3.8100E+07	2264
408	1.3400E+07	855
409	4.6600E+07	2231
410	1.5900E+07	2904
411	2.0615E+09	1324
412	3.3100E+07	1701
413	1.1740E+08	1272
414	1.9400E+07	1769
415	3.7700E+07	1677
416	1.2538E+09	1779
417	6.4300E+07	1363
418	1.4100E+07	1476
419	6.7100E+07	2060
420	1.6200E+07	2049
421	1.2548E+09	1951
422	2.4700E+07	1367
423	1.8560E+08	1963
424	1.4300E+07	1499
425	9.5800E+07	2201
426	1.2370E+08	2118
427	8.1400E+07	1408
428	1.7870E+08	2119
429	2.3800E+07	1991
430	1.1750E+08	1916
431	1.7800E+07	1435
432	1.7900E+07	1644
433	7.0700E+07	1968
434	5.0700E+07	2206
435	2.9600E+07	1934
436	8.1400E+07	1412
437	2.4460E+08	1284
438	1.3570E+08	1525
439	1.6060E+08	2219
440	1.2300E+07	1564
441	5.2100E+07	2889
442	2.4700E+07	1825
443	2.4400E+07	2192
444	3.0800E+07	2584
445	3.6400E+07	2640
446	5.6600E+07	1713
447	2.1000E+07	1739
448	1.7300E+07	2794
449	9.1200E+07	1692
450	5.9300E+07	1748
451	4.3363E+09	1851
452	1.8000E+07	2628
453	1.2300E+07	1284
454	2.5000E+07	1715
455	4.5500E+07	2453
456	7.5100E+07	1845
457	3.0800E+07	1764
458	1.3000E+07	2353
459	7.3800E+07	1660
460	1.4400E+07	1583
461	4.9300E+07	1584
462	1.7900E+07	1579
463	1.5300E+07	1566
464	2.9600E+07	1268
465	1.2300E+07	1531
466	1.4100E+07	2804
467	4.5890E+08	1846
468	2.1010E+08	1654
469	2.9600E+07	1713
470	3.6400E+07	2469
471	4.4200E+07	2468
472	2.2800E+07	1936
473	4.1100E+07	1682
474	1.7500E+07	3081
475	2.4900E+07	1269
476	7.4000E+07	1517
477	1.8470E+08	1647
478	1.9300E+07	1532
479	1.6897E+09	1373
480	1.3700E+07	1565
481	1.2460E+08	1755
482	1.8000E+07	1796
483	1.4500E+07	1562
484	5.1400E+07	2210
485	1.6200E+07	1553
486	2.5200E+07	1957
487	2.2700E+07	2554
488	2.3310E+08	1712
489	1.9600E+07	1468
490	2.2600E+07	1515
491	1.3800E+07	2486
492	5.7430E+08	2526
493	1.3909E+09	2310
494	2.7400E+07	1626
495	2.1800E+07	1578
496	1.5000E+07	2925
497	1.2530E+08	2390
498	1.9700E+07	1592
499	1.5300E+07	2516
500	5.8600E+07	2205
501	1.5900E+07	1741
502	1.3910E+08	2425
503	3.7000E+07	1497
504	6.7500E+07	1677
505	1.9600E+07	1848
506	8.1200E+07	2343
507	1.5000E+07	1806
508	2.6000E+07	1688
509	3.7620E+08	2751
510	4.3800E+07	2625
511	4.3790E+08	1665
512	2.3400E+07	1194
513	2.1900E+07	1468
514	3.9130E+08	1267
515	4.4670E+08	1533
516	5.6600E+07	3114
517	1.6040E+08	2376
518	6.7700E+07	2133
519	1.6720E+08	2986
520	3.4300E+07	2055
521	4.1100E+07	2432
522	1.0760E+08	2090
523	3.0800E+07	1646
524	1.5700E+07	2410
525	1.4400E+07	1825
526	2.4700E+07	1888
527	1.8400E+07	1280
528	1.6700E+07	2703
529	1.4180E+08	2725
530	1.0270E+08	2647
531	2.0400E+07	2009
532	1.8600E+07	2855
533	1.5790E+08	2621
534	1.5900E+07	1636
535	6.1700E+07	1557
536	1.3100E+08	2843
537	1.7200E+07	2006
538	1.1800E+07	1796
539	1.8900E+07	2708
540	1.2800E+07	2240
541	9.2320E+08	2317
542	5.2000E+07	2218
543	1.0500E+08	1554
544	2.3810E+08	1995
545	8.0200E+07	1497
546	5.4400E+07	1974
547	1.6880E+08	1828
548	1.8700E+07	2214
549	1.5800E+07	2735
550	4.7800E+07	1666
551	2.2600E+07	1708
552	8.8600E+07	1942
553	1.4800E+07	2520
554	3.3740E+08	1431
555	3.5300E+07	1423
556	2.2300E+07	3082
557	4.4410E+08	1156
558	3.9200E+07	3135
559	5.8600E+07	2178
560	6.0900E+07	2886
561	3.3900E+07	2664
562	2.1300E+07	2770
563	2.9300E+07	2509
564	9.1000E+07	2890
565	1.9700E+07	1843
566	2.2630E+08	2084
567	2.8250E+08	2083
568	3.6800E+07	2559
569	1.4600E+07	1760
570	1.7900E+07	2516
571	2.8000E+07	2025
572	1.2300E+07	2367
573	3.2000E+07	2498
574	4.8100E+07	2465
575	1.5470E+08	2329
576	1.5420E+08	2308
577	2.5100E+07	2608
578	6.6000E+07	3056
579	1.5170E+08	1003
580	5.6000E+07	1030
581	7.9400E+07	2215
582	1.8500E+07	1094
583	3.1100E+07	2964
584	1.0960E+08	2112
585	1.8500E+08	168
586	1.0300E+07	2782
587	5.5600E+07	924
588	1.5900E+07	2962
589	4.3200E+07	454
590	1.6690E+08	1635
591	1.7000E+08	2532
592	1.1100E+08	155
593	1.5170E+08	2482
594	2.0200E+07	1179
595	5.3510E+08	170
596	1.5910E+08	1939
597	2.5070E+10	1131
598	3.7300E+07	125
599	1.9500E+07	2880
600	1.2335E+09	281
601	1.2780E+09	1844
602	1.1200E+07	2207
603	4.9340E+08	2155
604	2.7080E+08	2093
605	1.7640E+08	202
606	1.6886E+09	1931
607	5.7500E+07	1141
608	1.3100E+07	427
609	1.0150E+08	187
610	3.6700E+10	382
611	2.9000E+07	2003
612	7.0060E+08	787
613	8.9060E+08	1640
614	3.2650E+08	1607
615	2.5290E+08	92
616	2.2429E+09	197
617	2.6000E+07	2089
618	2.2200E+07	1529
619	2.1090E+08	760
620	2.1280E+08	209
621	4.5000E+07	904
622	3.5000E+07	464
623	1.8500E+07	2072
624	3.9930E+08	413
625	1.0850E+08	296
626	3.0940E+08	166
627	5.4900E+07	1826
628	1.2300E+07	352
629	8.0300E+08	144
630	2.7100E+07	317
631	5.9200E+07	1580
632	9.1300E+07	2092
633	1.3600E+07	313
634	5.4500E+07	422
635	3.3900E+07	364
636	1.2100E+07	328
637	1.1300E+07	331
638	1.2800E+07	272
639	2.0200E+07	292
640	1.6220E+08	603
641	1.2500E+07	2741
642	2.2450E+08	418
643	1.6210E+08	479
644	2.1960E+08	543
645	3.0800E+07	233
646	1.4300E+07	431
647	1.6418E+09	629
648	9.8680E+08	498
649	1.7300E+07	1322
650	3.0230E+08	599
651	5.4000E+07	437
652	8.4900E+07	469
653	7.1400E+07	527
654	6.2900E+07	452
655	6.1700E+07	819
656	1.3235E+09	750
657	2.9324E+09	1354
658	3.5800E+07	612
659	4.6500E+07	142
660	1.5000E+07	381
661	1.4500E+07	1418
662	1.1130E+08	207
663	1.3200E+07	69
664	2.8560E+08	1280
665	1.3910E+08	242
666	1.2100E+07	224
667	3.1300E+07	406
668	3.4200E+07	79
669	6.1900E+07	926
670	5.5200E+07	493
671	6.1100E+07	143
672	4.3600E+07	279
673	1.3700E+08	105
674	4.9600E+07	1067
675	4.5000E+07	623
676	9.8300E+08	827
677	2.7200E+08	284
678	2.5300E+08	216
679	3.1200E+07	96
680	8.5000E+08	1040
681	3.0300E+09	317
682	3.2300E+07	1543
683	2.7900E+07	224
684	1.9400E+07	1204
685	4.2500E+08	1235
686	3.2400E+09	75
687	3.9908E+09	1314
688	1.0147E+09	114
689	4.5680E+09	183
690	3.2900E+09	111
691	4.8500E+08	92
692	1.8000E+09	210
693	3.1620E+09	1510
694	3.4380E+08	54
695	3.1500E+09	150
696	8.4500E+08	130
697	1.0200E+08	160
698	2.8500E+09	240
699	4.2800E+08	149
700	4.7000E+08	133
701	7.9000E+08	261
702	4.4630E+09	267
703	3.5000E+08	84
704	2.7700E+08	102
705	2.5300E+09	136
706	1.4860E+10	342
707	1.8500E+09	183
708	1.8000E+08	293
709	3.1790E+10	214
710	2.2000E+09	304
711	3.2000E+08	343
712	9.6435E+09	252
713	4.7740E+08	420
714	2.6355E+10	368
715	3.5400E+08	345
716	4.8600E+07	241
717	2.2000E+08	253
718	1.1960E+08	292
719	1.9500E+09	315
720	1.3140E+08	262
721	1.1200E+07	560
722	1.8000E+07	263
723	1.5400E+07	559
724	1.0500E+08	558
725	6.3240E+08	546
726	6.0400E+07	561
727	1.9900E+07	655
728	1.8500E+07	309
729	7.8900E+07	547
730	5.5500E+07	433
731	8.6650E+08	336
732	2.8050E+08	486
733	1.6400E+07	585
734	7.5600E+07	345
735	1.4400E+07	438
736	7.2800E+07	392
737	2.9700E+08	394
738	1.8800E+07	417
739	2.1700E+07	404
740	4.2284E+09	354
741	1.2700E+07	443
742	3.1900E+07	407
743	6.1500E+07	502
744	4.8900E+07	431
745	4.8100E+07	386
746	2.5100E+07	357
747	9.3300E+07	420
748	1.2300E+07	524
749	1.7640E+08	454
750	2.3500E+07	416
751	2.0700E+07	409
752	3.7000E+07	456
753	3.0220E+10	558
754	3.3100E+07	435
755	1.9700E+07	429
756	2.1900E+07	415
757	7.5500E+07	419
758	6.7840E+08	393
759	1.4930E+08	403
760	4.0090E+08	398
761	1.8400E+07	457
762	2.1000E+07	395
763	5.7900E+07	440
764	5.5300E+07	387
765	1.2700E+07	514
766	1.0400E+07	437
767	8.3880E+08	393
768	1.4800E+08	385
769	6.9100E+07	444
770	2.4800E+07	586
771	3.4500E+07	382
772	1.6400E+07	458
773	3.7400E+07	423
774	1.9240E+08	383
775	2.1830E+08	420
776	1.1150E+08	438
777	2.2410E+08	438
778	5.1500E+07	410
779	3.2100E+07	426
780	4.2800E+07	436
781	1.9000E+07	403
782	2.9600E+07	443
783	2.0400E+07	406
784	1.1000E+07	733
785	8.9800E+07	421
786	7.1200E+07	424
787	3.8900E+07	403
788	1.5630E+08	400
789	9.7900E+07	371
790	3.8400E+07	407
791	8.6700E+07	403
792	2.3150E+08	376
793	9.6100E+07	411
794	1.3300E+07	375
795	8.2900E+07	405
796	2.8600E+07	398
797	2.1000E+08	371
798	5.3040E+08	635
799	2.0200E+07	397
800	1.1300E+08	406
801	1.4500E+07	372
802	3.4900E+07	413
803	9.6600E+07	401
804	1.2360E+08	402
805	6.7800E+07	457
806	9.2900E+07	365
807	3.2600E+07	377
808	1.6000E+07	361
809	6.8730E+08	405
810	3.0200E+07	404
811	2.7100E+07	376
812	4.4800E+07	378
813	6.2400E+07	413
814	2.5800E+07	370
815	2.2200E+07	311
816	2.4300E+07	425
817	2.8400E+07	312
818	1.6500E+07	362
819	4.6900E+07	381
820	2.0900E+07	379
821	2.3440E+08	414
822	2.9480E+08	476
823	3.3900E+07	425
824	3.4570E+08	415
825	2.5500E+07	350
826	2.8300E+07	482
827	2.1200E+08	839
828	2.3000E+07	414
829	1.4000E+07	317
830	2.8370E+08	401
831	4.5200E+07	418
832	3.5500E+07	444
833	6.6100E+07	394
834	1.0040E+08	363
835	1.3000E+07	392
836	2.5780E+08	296
837	5.7800E+08	689
838	3.1800E+07	377
839	1.8000E+07	267
840	4.3200E+07	378
841	2.8400E+07	374
842	4.7000E+07	382
843	5.5500E+07	364
844	2.2800E+07	281
845	2.4400E+07	414
846	5.8200E+07	351
847	2.7500E+07	342
848	2.3400E+07	430
849	1.7800E+07	226
850	4.2100E+07	315
851	2.5290E+08	294
852	2.5100E+07	308
853	1.6300E+07	359
854	1.1220E+08	288
855	5.6700E+07	324
856	1.1200E+07	314
857	5.5400E+07	359
858	1.1220E+08	284
859	1.4200E+07	279
860	1.8500E+07	350
861	1.5150E+08	287
862	5.8200E+07	337
863	6.9100E+07	266
864	2.8400E+07	266
865	3.2100E+07	246
866	1.4900E+07	242
867	1.7300E+07	257
868	2.2850E+08	903
869	1.4200E+07	289
870	2.9110E+10	487
871	1.8600E+07	265
872	2.2920E+08	1258
873	6.9200E+07	296
874	3.1400E+07	311
875	9.3300E+07	305
876	4.3200E+07	278
877	2.3500E+07	315
878	1.9700E+07	286
879	1.7000E+07	304
880	1.0300E+07	270
881	3.7100E+07	454
882	1.7380E+08	1397
883	6.5370E+08	279
884	2.3436E+09	430
885	1.9100E+07	1809
886	2.7200E+07	1439
887	2.6400E+07	367
888	1.2330E+08	424
889	2.4200E+07	383
890	1.3300E+07	480
891	1.9700E+07	365
892	1.8700E+07	296
893	1.0160E+08	966
894	2.2600E+07	917
895	6.6610E+08	364
896	1.7300E+07	1061
897	1.0620E+08	898
898	5.6040E+08	1425
899	3.5500E+07	1218
900	1.8000E+07	246
901	5.5800E+07	1355
902	2.3930E+08	1335
903	1.3600E+07	1278
904	7.6700E+07	1252
905	2.1910E+08	681
906	3.4500E+07	224
907	5.6890E+08	210
908	3.0200E+07	1370
909	7.7700E+07	321
910	5.7000E+07	617
911	2.1714E+09	216
912	1.1430E+08	649
913	2.3444E+09	992
914	8.0200E+07	930
915	3.6900E+07	348
916	3.3600E+07	357
917	3.1200E+07	355
918	2.4000E+07	909
919	1.5080E+08	388
920	2.6000E+07	837
921	2.4100E+07	200
922	4.7600E+07	1131
923	1.5700E+07	323
924	6.8090E+08	274
925	1.4010E+08	1240
926	7.2800E+07	806
927	4.0300E+07	312
928	7.2800E+07	810
929	7.2800E+07	797
930	3.4800E+07	1565
931	5.6700E+07	788
932	2.0000E+07	1491
933	2.6000E+07	1498
934	1.9700E+07	1488
935	6.3400E+07	1244
936	4.2600E+07	945
937	5.8000E+07	1354
938	2.3940E+08	717
939	2.0160E+08	792
940	5.5500E+07	128
941	1.1660E+08	1375
942	1.1800E+07	256
943	1.3000E+07	1355
944	6.2800E+07	1378
945	4.8900E+07	1465
946	1.9700E+07	250
947	4.3780E+08	838
948	1.0185E+09	594
949	3.6700E+07	1550
950	5.1600E+07	1551
951	3.0900E+07	258
952	3.0800E+07	489
953	2.3810E+08	705
954	2.4300E+07	229
955	1.2090E+08	240
956	1.1060E+08	530
957	1.6590E+08	1698
958	4.8400E+07	1123
959	4.9800E+07	1805
960	3.2130E+08	215
961	2.2966E+09	189
962	2.5260E+08	446
963	4.9540E+08	578
964	3.0410E+08	261
965	2.7840E+09	326
966	1.8100E+07	257
967	9.4980E+08	271
968	1.4123E+09	353
969	3.3200E+07	248
970	4.7600E+07	260
971	5.0600E+07	2714
972	9.0780E+08	467
973	1.4300E+07	272
974	5.7900E+07	273
975	4.5480E+08	266
976	1.8470E+08	661
977	1.6700E+07	279
978	1.1500E+07	410
979	1.9740E+08	280
980	3.1400E+08	300
981	5.3410E+08	452
982	4.4780E+08	315
983	2.3340E+08	410
984	1.0480E+08	256
985	7.4800E+07	1196
986	3.7000E+07	230
987	6.0330E+08	1491
988	4.0300E+07	1182
989	6.4166E+09	206
990	1.8400E+07	1332
991	7.7220E+08	318
992	1.0480E+08	1260
993	3.3020E+09	203
994	1.7200E+07	1514
995	5.1100E+07	1299
996	5.3200E+07	1256
997	1.0900E+07	269
998	7.5030E+08	1172
999	1.7000E+07	231
1000	8.0180E+08	262
1001	3.0450E+08	404
1002	1.2700E+08	1767
1003	3.9340E+08	279
1004	1.8000E+07	335
1005	1.8720E+08	432
1006	2.0648E+09	263
1007	3.1630E+08	290
1008	6.4400E+07	1289
1009	4.3500E+07	281
1010	2.8900E+07	333
1011	8.0500E+07	384
1012	3.6900E+07	1746
1013	4.4900E+07	379
1014	4.8800E+07	264
1015	1.9800E+07	274
1016	2.0340E+08	1895
1017	5.0940E+08	157
1018	1.0900E+07	103
1019	1.3995E+09	113
1020	4.1690E+08	216
1021	1.2214E+09	351
1022	2.9200E+07	300
1023	1.6370E+09	304
1024	4.4200E+07	273
1025	7.6290E+08	838
1026	4.2703E+09	260
1027	1.2420E+08	620
1028	1.3700E+08	233
1029	2.7100E+09	206
1030	2.8500E+07	352
1031	4.3170E+08	282
1032	1.9233E+09	194
1033	2.4078E+09	329
1034	8.9300E+07	207
1035	1.4680E+08	226
1036	6.6707E+09	207
1037	4.0000E+08	216
1038	1.4200E+07	149
1039	5.4270E+08	191
1040	2.7800E+07	192
1041	2.7800E+07	241
1042	2.4460E+09	162
1043	3.0100E+07	353
1044	5.4270E+08	188
1045	1.2000E+07	178
1046	1.5700E+07	222
1047	3.0500E+07	290
1048	2.0631E+09	224
1049	1.4680E+08	288
1050	4.7340E+08	496
1051	2.9000E+07	164
1052	1.6800E+07	1183
1053	1.5843E+09	161
1054	1.8100E+07	255
1055	3.0026E+09	901
1056	2.3600E+07	271
1057	1.8100E+07	250
1058	3.1900E+07	217
1059	3.9200E+07	152
1060	1.5182E+09	173
1061	1.3250E+08	360
1062	3.7400E+07	230
1063	2.0420E+08	508
1064	3.2300E+07	239
1065	2.0600E+07	192
1066	3.6400E+07	87
1067	3.5080E+09	128
1068	3.8400E+07	380
1069	5.0200E+07	327
1070	8.7470E+08	1273
1071	2.8800E+07	137
1072	2.3300E+07	328
1073	4.9710E+08	1154
1074	4.5000E+07	330
1075	6.4840E+08	135
1076	1.8260E+08	353
1077	4.7186E+09	160
1078	5.9970E+08	99
1079	2.9000E+07	99
1080	4.5330E+08	322
1081	8.9500E+07	415
1082	2.4100E+07	89
1083	9.8500E+07	364
1084	3.1820E+08	137
1085	1.9200E+07	246
1086	8.8440E+08	1444
1087	1.9900E+07	195
1088	1.2400E+08	806
1089	2.0400E+07	86
1090	4.9600E+07	81
1091	5.0600E+07	281
1092	4.1440E+08	126
1093	5.2730E+08	151
1094	9.7600E+07	1121
1095	1.6380E+08	476
1096	2.7260E+08	87
1097	5.0600E+07	274
1098	7.8000E+07	226
1099	2.6140E+08	380
1100	1.5700E+07	277
1101	1.7069E+09	65
1102	2.4360E+08	433
1103	3.2400E+07	302
1104	1.0940E+08	409
1105	1.1300E+07	73
1106	1.9900E+07	198
1107	3.4500E+07	61
1108	4.1900E+07	156
1109	7.5600E+07	1297
1110	3.7200E+07	332
1111	3.2000E+07	359
1112	4.6388E+09	167
1113	8.5400E+07	936
1114	1.5300E+07	370
1115	1.9700E+07	551
1116	2.2590E+08	121
1117	2.7930E+08	274
1118	4.1100E+07	113
1119	1.4040E+08	177
1120	1.1539E+09	294
1121	1.6986E+09	119
1122	2.7360E+08	161
