224	11100000.0	0.75	10.7
225	79900000.0	0.75	151.4
226	2419300000.0	0.90	66.4
227	12300000.0	0.90	32.7
228	32400000.0	0.60	26.7
229	22200000.0	0.90	47.1
230	431700000.0	0.90	86.2
231	431700000.0	0.90	69.2
232	50200000.0	0.90	26.6
233	53300000.0	0.90	21.4
234	64800000.0	0.90	27.0
235	271400000.0	0.75	3159.1
236	20000000.0	0.75	355.1
237	500000000.0	0.75	154.9
238	270000000.0	0.75	103.5
239	13000000.0	0.75	60.1
240	168000000.0	0.75	2.0
241	63000000.0	0.75	21.2
242	11000000.0	0.75	130.4
243	185000000.0	0.75	3.8
244	43000000.0	0.75	28.7
245	490000000.0	0.75	261.9
246	220000000.0	0.75	129.5
247	103000000.0	0.90	22.6
248	17900000.0	0.90	1081.1
249	1770000000.0	0.75	89.4
250	25000000000.0	0.75	105.9
251	203000000.0	0.90	159.9
252	66600000.0	0.90	309.1
253	9870000000.0	0.90	368.6
254	18500000.0	0.90	166.8
255	387300000.0	0.75	104.8
256	132000000.0	0.75	116.3
257	5180000000.0	0.75	103.4
258	23200000.0	0.75	85.2
259	19600000.0	0.90	171.2
260	421900000.0	0.75	83.2
261	129000000.0	0.90	495.7
262	23800000.0	0.90	29.4
263	160400000.0	0.75	33.8
264	62900000.0	0.75	166.4
265	161000000.0	0.75	271.8
266	14900000.0	0.90	312.1
267	326100000.0	0.90	426.2
268	1730000000.0	0.60	124.1
269	16300000.0	0.60	128.3
270	317000000.0	0.90	148.2
271	105200000.0	0.90	193.3
272	12900000.0	0.90	162.1
273	114700000.0	0.75	268.0
274	140000000.0	0.75	2.4
275	30800000.0	0.90	759.2
276	37200000.0	0.90	255.1
277	209700000.0	0.90	116.5
278	490000000.0	0.90	99.3
279	1010000000.0	0.75	3904.6
280	128300000.0	0.90	145.2
281	394700000.0	0.90	144.8
282	11300000000.0	0.60	369.8
283	42800000.0	0.75	108.7
284	172700000.0	0.90	46.3
285	22300000.0	0.90	21.1
286	12300000.0	0.90	56.8
287	104000000.0	0.75	40.4
288	39500000.0	0.90	171.0
289	37600000.0	0.75	35.5
290	117200000.0	0.75	3.4
291	67800000.0	0.75	742.1
292	79900000.0	0.90	45.4
293	126900000.0	0.90	141.1
294	17400000.0	0.90	44.9
295	97700000.0	0.90	252.8
296	31000000.0	0.90	75.1
297	7434200000.0	0.75	61.4
298	37000000.0	0.90	56.5
299	3678300000.0	0.90	83.7
300	1757100000.0	0.90	141.2
301	164100000.0	0.90	217.6
302	23400000.0	0.90	373.1
303	15600000.0	0.75	10.7
304	34000000.0	0.90	505.8
305	1424700000.0	0.75	2262.9
306	41900000.0	0.90	9.6
307	23560000000.0	0.60	464.9
308	132000000.0	0.90	144.8
309	493400000.0	0.75	106.1
310	6395600000.0	0.90	325.6
311	881900000.0	0.60	588.3
312	19500000.0	0.90	48.9
313	129600000.0	0.75	296.5
314	13900000.0	0.75	323.7
315	277500000.0	0.75	2388.3
316	2209200000.0	0.75	2290.4
317	57600000.0	0.90	120.3
318	36500000.0	0.90	70.5
319	122200000.0	0.90	29.7
320	49100000.0	0.90	123.8
321	12800000.0	0.90	31.4
322	19200000.0	0.90	74.7
323	26100000.0	0.90	118.3
324	18700000.0	0.90	217.0
325	28700000.0	0.90	5.8
326	26800000.0	0.90	120.1
327	61700000.0	0.90	859.3
328	377400000.0	0.75	104.3
329	409900000.0	0.60	543.9
330	17500000.0	0.90	39.9
331	21300000.0	0.90	32.8
332	172600000.0	0.75	110.7
333	18800000.0	0.90	41.5
334	60500000.0	0.90	166.5
335	18800000.0	0.90	4.1
336	19200000.0	0.90	17.6
337	17500000.0	0.90	15.8
338	4391200000.0	0.60	40.3
339	44400000.0	0.90	57.9
340	123300000.0	0.90	69.3
341	61700000.0	0.90	252.6
342	22100000.0	0.90	18.2
343	11400000.0	0.75	108.3
344	24500000.0	0.90	25.3
345	47500000.0	0.90	54.2
346	55000000.0	0.90	53.7
347	55600000.0	0.90	14.0
348	32800000.0	0.90	21.3
349	185000000.0	0.90	18.1
350	83600000.0	0.90	22.3
351	29800000.0	0.90	62.5
352	51900000.0	0.75	450.5
353	16300000.0	0.75	7.3
354	60800000.0	0.90	119.7
355	1760600000.0	0.90	9.8
356	72000000.0	0.90	30.7
357	25900000.0	0.75	21.0
358	28400000.0	0.90	65.6
359	185000000.0	0.90	63.1
360	14800000.0	0.90	14.8
361	21500000.0	0.90	97.3
362	217800000.0	0.90	165.3
363	72000000.0	0.75	62.5
364	648300000.0	0.75	242.6
365	1751600000.0	0.75	77.5
366	73400000.0	0.75	22.4
367	90700000.0	0.90	63.4
368	164100000.0	0.90	155.3
369	15400000.0	0.90	35.3
370	805500000.0	0.90	540.2
371	289900000.0	0.90	73.6
372	31100000.0	0.90	90.9
373	746000000.0	0.75	82.3
374	157000000.0	0.90	471.3
375	13700000.0	0.90	16.0
376	60400000.0	0.90	34.6
377	199800000.0	0.90	83.7
378	18700000.0	0.90	29.1
379	88600000.0	0.90	34.8
380	12100000.0	0.75	64.5
381	80300000.0	0.90	50.5
382	37000000.0	0.90	47.4
383	73900000.0	0.90	89.1
384	1076800000.0	0.90	478.4
385	21200000.0	0.90	13.0
386	881900000.0	0.90	137.8
387	353400000.0	0.90	34.8
388	235600000.0	0.90	92.7
389	208500000.0	0.90	331.4
390	99300000.0	0.60	38.0
391	378700000.0	0.60	16.9
392	37000000.0	0.90	30.8
393	678300000.0	0.60	446.0
394	521800000.0	0.90	57.3
395	29700000.0	0.90	99.5
396	1480200000.0	0.90	146.5
397	240500000.0	0.75	86.6
398	187200000.0	0.90	90.6
399	45500000.0	0.90	53.8
400	31700000.0	0.90	166.3
401	15200000.0	0.90	57.0
402	505700000.0	0.90	507.8
403	39600000.0	0.90	220.5
404	10700000.0	0.90	106.4
405	304700000.0	0.75	194.6
406	67800000.0	0.90	11.5
407	38100000.0	0.90	1073.6
408	13400000.0	0.75	147.5
409	46600000.0	0.90	179.4
410	15900000.0	0.90	83.9
411	2061500000.0	0.90	643.4
412	33100000.0	0.90	23.6
413	117400000.0	0.90	676.4
414	19400000.0	0.75	201.7
415	37700000.0	0.90	288.3
416	1253800000.0	0.90	244.7
417	64300000.0	0.90	1127.2
418	14100000.0	0.75	55.4
419	67100000.0	0.90	121.8
420	16200000.0	0.90	158.8
421	1254800000.0	0.90	162.5
422	24700000.0	0.90	19.1
423	185600000.0	0.75	444.8
424	14300000.0	0.90	54.6
425	95800000.0	0.75	50.1
426	123700000.0	0.90	180.7
427	81400000.0	0.75	183.1
428	178700000.0	0.90	283.4
429	23800000.0	0.75	32.8
430	117500000.0	0.75	126.9
431	17800000.0	0.90	48.7
432	17900000.0	0.90	9.3
433	70700000.0	0.90	171.1
434	50700000.0	0.90	32.4
435	29600000.0	0.75	13.6
436	81400000.0	0.75	31.6
437	244600000.0	0.90	476.6
438	135700000.0	0.60	104.9
439	160600000.0	0.90	63.9
440	12300000.0	0.75	17.8
441	52100000.0	0.90	40.1
442	24700000.0	0.90	22.0
443	24400000.0	0.90	46.7
444	30800000.0	0.90	43.3
445	36400000.0	0.90	23.8
446	56600000.0	0.75	25.3
447	21000000.0	0.75	7.9
448	17300000.0	0.90	16.0
449	91200000.0	0.90	54.4
450	59300000.0	0.90	24.2
451	4336300000.0	0.90	154.7
452	18000000.0	0.90	15.3
453	12300000.0	0.75	13.6
454	25000000.0	0.90	49.4
455	45500000.0	0.75	82.9
456	75100000.0	0.60	41.1
457	30800000.0	0.90	9.0
458	13000000.0	0.90	16.9
459	73800000.0	0.75	8.4
460	14400000.0	0.90	79.1
461	49300000.0	0.75	151.2
462	17900000.0	0.90	48.4
463	15300000.0	0.90	40.5
464	29600000.0	0.90	320.6
465	12300000.0	0.90	100.4
466	14100000.0	0.90	33.4
467	458900000.0	0.90	35.5
468	210100000.0	0.90	36.3
469	29600000.0	0.90	26.4
470	36400000.0	0.90	4.6
471	44200000.0	0.90	58.2
472	22800000.0	0.75	41.8
473	41100000.0	0.90	48.1
474	17500000.0	0.90	35.4
475	24900000.0	0.90	4879.5
476	74000000.0	0.75	91.3
477	184700000.0	0.90	75.9
478	19300000.0	0.90	59.0
479	1689700000.0	0.90	1923.1
480	13700000.0	0.90	104.7
481	124600000.0	0.90	32.6
482	18000000.0	0.90	38.8
483	14500000.0	0.75	72.1
484	51400000.0	0.90	45.3
485	16200000.0	0.75	4.8
486	25200000.0	0.90	11.0
487	22700000.0	0.90	239.2
488	233100000.0	0.90	75.8
489	19600000.0	0.90	245.1
490	22600000.0	0.90	92.5
491	13800000.0	0.90	39.4
492	574300000.0	0.90	100.8
493	1390900000.0	0.90	161.9
494	27400000.0	0.60	31.6
495	21800000.0	0.90	106.8
496	15000000.0	0.90	18.4
497	125300000.0	0.90	45.9
498	19700000.0	0.90	78.1
499	15300000.0	0.90	7.8
500	58600000.0	0.90	10.6
501	15900000.0	0.90	43.9
502	139100000.0	0.90	57.5
503	37000000.0	0.90	216.0
504	67500000.0	0.90	75.8
505	19600000.0	0.90	6.1
506	81200000.0	0.90	183.6
507	15000000.0	0.90	52.1
508	26000000.0	0.90	63.2
509	376200000.0	0.75	54.1
510	43800000.0	0.90	10.8
511	437900000.0	0.60	12.8
512	23400000.0	0.75	40.8
513	21900000.0	0.90	95.5
514	391300000.0	0.90	190.1
515	446700000.0	0.90	242.3
516	56600000.0	0.90	10.9
517	160400000.0	0.90	15.3
518	67700000.0	0.90	53.6
519	167200000.0	0.90	45.6
520	34300000.0	0.75	38.9
521	41100000.0	0.90	48.1
522	107600000.0	0.90	19.4
523	30800000.0	0.90	181.5
524	15700000.0	0.90	55.2
525	14400000.0	0.90	271.8
526	24700000.0	0.90	25.1
527	18400000.0	0.90	72.5
528	16700000.0	0.90	41.8
529	141800000.0	0.90	91.3
530	102700000.0	0.90	69.2
531	20400000.0	0.90	16.5
532	18600000.0	0.90	18.1
533	157900000.0	0.90	130.4
534	15900000.0	0.90	39.0
535	61700000.0	0.90	6.5
536	131000000.0	0.90	50.3
537	17200000.0	0.90	36.0
538	11800000.0	0.75	10.1
539	18900000.0	0.90	104.6
540	12800000.0	0.90	17.1
541	923200000.0	0.75	84.7
542	52000000.0	0.90	25.6
543	105000000.0	0.75	3.8
544	238100000.0	0.75	15.8
545	80200000.0	0.75	8.7
546	54400000.0	0.90	245.8
547	168800000.0	0.90	65.6
548	18700000.0	0.90	18.0
549	15800000.0	0.90	21.3
550	47800000.0	0.90	46.2
551	22600000.0	0.90	12.2
552	88600000.0	0.90	92.3
553	14800000.0	0.90	36.7
554	337400000.0	0.90	24.2
555	35300000.0	0.90	106.8
556	22300000.0	0.75	15.1
557	444100000.0	0.90	18.8
558	39200000.0	0.90	29.0
559	58600000.0	0.90	62.0
560	60900000.0	0.90	18.7
561	33900000.0	0.90	48.5
562	21300000.0	0.90	10.3
563	29300000.0	0.90	133.6
564	91000000.0	0.90	21.7
565	19700000.0	0.90	8.5
566	226300000.0	0.75	133.3
567	282500000.0	0.90	95.0
568	36800000.0	0.75	56.8
569	14600000.0	0.90	27.6
570	17900000.0	0.75	39.0
571	28000000.0	0.90	54.9
572	12300000.0	0.90	22.4
573	32000000.0	0.90	8.6
574	48100000.0	0.75	34.2
575	154700000.0	0.75	93.5
576	154200000.0	0.90	53.0
577	25100000.0	0.90	13.4
578	66000000.0	0.90	39.0
579	151700000.0	0.90	13.8
580	56000000.0	0.90	62.4
581	79400000.0	0.90	15.5
582	18500000.0	0.75	14.9
583	31100000.0	0.75	86.8
584	109600000.0	0.90	45.2
585	185000000.0	0.60	31.1
586	10300000.0	0.90	16.2
587	55600000.0	0.90	29.6
588	15900000.0	0.90	4.9
589	43200000.0	0.90	14.3
590	166900000.0	0.90	61.5
591	170000000.0	0.90	22.2
592	111000000.0	0.60	30.2
593	151700000.0	0.75	23.9
594	20200000.0	0.90	97.8
595	535100000.0	0.90	55.3
596	159100000.0	0.75	9.7
597	25070000000.0	0.75	24.9
598	37300000.0	0.75	1.1
599	19500000.0	0.90	35.8
600	1233500000.0	0.60	23.1
601	1278000000.0	0.90	138.7
602	11200000.0	0.75	69.7
603	493400000.0	0.90	106.1
604	270800000.0	0.90	65.2
605	176400000.0	0.60	18.3
606	1688600000.0	0.60	17.4
607	57500000.0	0.90	40.5
608	13100000.0	0.75	41.5
609	101500000.0	0.60	31.7
610	36700000000.0	0.90	179.9
611	29000000.0	0.90	120.4
612	700600000.0	0.60	78.1
613	890600000.0	0.60	4.7
614	326500000.0	0.60	12.9
615	252900000.0	0.90	0.7
616	2242900000.0	0.75	205.8
617	26000000.0	0.90	63.2
618	22200000.0	0.75	24.5
619	210900000.0	0.90	20.6
620	212800000.0	0.90	64.9
621	45000000.0	0.90	29.6
622	35000000.0	0.90	20.0
623	18500000.0	0.75	21.8
624	399300000.0	0.90	23.3
625	108500000.0	0.90	29.7
626	309400000.0	0.90	39.8
627	54900000.0	0.90	38.1
628	12300000.0	0.90	22.4
629	803000000.0	0.90	278.3
630	27100000.0	0.90	28.8
631	59200000.0	0.90	27.8
632	91300000.0	0.90	173.2
633	13600000.0	0.90	20.3
634	54500000.0	0.90	1.4
635	33900000.0	0.90	13.9
636	12100000.0	0.90	13.8
637	11300000.0	0.90	10.6
638	12800000.0	0.90	9.3
639	20200000.0	0.90	16.7
640	162200000.0	0.90	4.8
641	12500000.0	0.75	91.1
642	224500000.0	0.90	60.5
643	162100000.0	0.90	72.1
644	219600000.0	0.90	21.2
645	30800000.0	0.90	7.1
646	14300000.0	0.90	43.3
647	1641800000.0	0.90	73.5
648	986800000.0	0.75	6.0
649	17300000.0	0.90	50.1
650	302300000.0	0.75	42.1
651	54000000.0	0.90	59.6
652	84900000.0	0.90	46.1
653	71400000.0	0.75	24.5
654	62900000.0	0.90	29.6
655	61700000.0	0.90	61.1
656	1323500000.0	0.90	21.7
657	2932400000.0	0.60	186.5
658	35800000.0	0.90	11.2
659	46500000.0	0.90	50.1
660	15000000.0	0.90	5.2
661	14500000.0	0.90	5.3
662	111300000.0	0.90	33.9
663	13200000.0	0.75	30.5
664	285600000.0	0.90	247.2
665	139100000.0	0.90	23.1
666	12100000.0	0.90	18.1
667	31300000.0	0.90	10.8
668	34200000.0	0.90	64.6
669	61900000.0	0.90	70.3
670	55200000.0	0.90	22.4
671	61100000.0	0.90	46.3
672	43600000.0	0.90	26.1
673	137000000.0	0.90	18.8
674	49600000.0	0.90	9.5
675	45000000.0	0.90	46.5
676	983000000.0	0.90	34.5
677	272000000.0	0.60	181.3
678	253000000.0	0.90	171.7
679	31200000.0	0.90	5.3
680	850000000.0	0.90	45.2
681	3030000000.0	0.75	42.5
682	32300000.0	0.60	21.6
683	27900000.0	0.90	55.1
684	19400000.0	0.75	11.3
685	425000000.0	0.90	143.7
686	3240000000.0	0.90	94.1
687	3990800000.0	0.90	83.1
688	1014700000.0	0.90	27.8
689	4568000000.0	0.75	28.5
690	3290000000.0	0.90	132.0
691	485000000.0	0.90	293.4
692	1800000000.0	0.90	33.7
693	3162000000.0	0.90	48.8
694	343800000.0	0.90	31.6
695	3150000000.0	0.90	23.5
696	845000000.0	0.90	47.7
697	102000000.0	0.60	6.1
698	2850000000.0	0.90	14.8
699	428000000.0	0.90	81.3
700	470000000.0	0.90	121.6
701	790000000.0	0.75	830.9
702	4463000000.0	0.75	16880.0
703	350000000.0	0.75	192.1
704	277000000.0	0.75	274.1
705	2530000000.0	0.75	1021.9
706	14860000000.0	0.75	12675.4
707	1850000000.0	0.75	357.0
708	180000000.0	0.75	817.1
709	31790000000.0	0.60	60074.1
710	2200000000.0	0.75	857.7
711	320000000.0	0.75	270.4
712	9643500000.0	0.75	6100.1
713	477400000.0	0.60	413.8
714	26355100000.0	0.75	703.7
715	354000000.0	0.75	12.7
716	48600000.0	0.75	297.6
717	220000000.0	0.75	2522.8
718	119600000.0	0.75	7125.5
719	1950000000.0	0.75	718.9
720	131400000.0	0.75	84.2
721	11200000.0	0.90	388.5
722	18000000.0	0.60	142.9
723	15400000.0	0.90	143.4
724	105000000.0	0.60	71.0
725	632400000.0	0.90	143.2
726	60400000.0	0.90	79.5
727	19900000.0	0.75	241.4
728	18500000.0	0.75	100.7
729	78900000.0	0.60	407.7
730	55500000.0	0.60	272.6
731	866500000.0	0.75	12893.9
732	280500000.0	0.60	165.2
733	16400000.0	0.75	196.3
734	75600000.0	0.75	600.1
735	14400000.0	0.75	1660.0
736	72800000.0	0.75	1032.2
737	297000000.0	0.75	503.3
738	18800000.0	0.75	164.2
739	21700000.0	0.75	676.7
740	4228400000.0	0.60	4300.2
741	12700000.0	0.60	985.5
742	31900000.0	0.60	297.5
743	61500000.0	0.60	142.0
744	48900000.0	0.75	1256.0
745	48100000.0	0.75	64.2
746	25100000.0	0.60	235.7
747	93300000.0	0.75	89.6
748	12300000.0	0.75	3.4
749	176400000.0	0.75	322.1
750	23500000.0	0.75	578.1
751	20700000.0	0.75	90.0
752	37000000.0	0.75	367.2
753	30220000000.0	0.60	590.0
754	33100000.0	0.90	127.0
755	19700000.0	0.90	191.4
756	21900000.0	0.75	95.5
757	75500000.0	0.75	29.3
758	678400000.0	0.90	2718.8
759	149300000.0	0.60	75.5
760	400900000.0	0.75	12.4
761	18400000.0	0.75	21.9
762	21000000.0	0.75	10.4
763	57900000.0	0.75	575.7
764	55300000.0	0.75	104.0
765	12700000.0	0.75	1.2
766	10400000.0	0.75	733.9
767	838800000.0	0.75	4710.1
768	148000000.0	0.75	7.1
769	69100000.0	0.75	151.5
770	24800000.0	0.75	57.8
771	34500000.0	0.75	171.5
772	16400000.0	0.75	487.4
773	37400000.0	0.75	472.4
774	192400000.0	0.60	215.9
775	218300000.0	0.75	383.6
776	111500000.0	0.75	95.7
777	224100000.0	0.60	10.9
778	51500000.0	0.75	320.4
779	32100000.0	0.75	35.5
780	42800000.0	0.90	221.7
781	19000000.0	0.75	116.2
782	29600000.0	0.75	934.5
783	20400000.0	0.75	80.6
784	11000000.0	0.90	103.5
785	89800000.0	0.75	18.3
786	71200000.0	0.75	127.9
787	38900000.0	0.75	76.0
788	156300000.0	0.75	46.6
789	97900000.0	0.75	783.3
790	38400000.0	0.75	237.2
791	86700000.0	0.75	361.1
792	231500000.0	0.75	748.2
793	96100000.0	0.75	48.4
794	13300000.0	0.75	1.1
795	82900000.0	0.75	133.5
796	28600000.0	0.75	900.7
797	210000000.0	0.75	456.9
798	530400000.0	0.90	29.8
799	20200000.0	0.75	152.8
800	113000000.0	0.75	337.3
801	14500000.0	0.75	65.8
802	34900000.0	0.75	234.3
803	96600000.0	0.75	473.0
804	123600000.0	0.75	586.4
805	67800000.0	0.90	322.1
806	92900000.0	0.60	1501.2
807	32600000.0	0.75	82.8
808	16000000.0	0.75	782.3
809	687300000.0	0.75	285.9
810	30200000.0	0.75	169.3
811	27100000.0	0.75	72.9
812	44800000.0	0.75	81.0
813	62400000.0	0.75	224.7
814	25800000.0	0.75	198.2
815	22200000.0	0.75	563.8
816	24300000.0	0.75	816.5
817	28400000.0	0.75	202.5
818	16500000.0	0.75	634.4
819	46900000.0	0.75	342.0
820	20900000.0	0.75	201.1
821	234400000.0	0.75	7.9
822	294800000.0	0.75	746.9
823	33900000.0	0.75	204.4
824	345700000.0	0.75	144.6
825	25500000.0	0.60	3.0
826	28300000.0	0.75	65.8
827	212000000.0	0.60	50.3
828	23000000.0	0.75	2577.4
829	14000000.0	0.75	354.1
830	283700000.0	0.75	694.5
831	45200000.0	0.75	102.9
832	35500000.0	0.90	83.2
833	66100000.0	0.75	1432.6
834	100400000.0	0.75	112.3
835	13000000.0	0.75	671.6
836	257800000.0	0.60	508.4
837	578000000.0	0.90	58.2
838	31800000.0	0.75	348.1
839	18000000.0	0.75	53.0
840	43200000.0	0.75	523.3
841	28400000.0	0.75	19.1
842	47000000.0	0.75	118.9
843	55500000.0	0.75	214.2
844	22800000.0	0.75	112.8
845	24400000.0	0.75	71.8
846	58200000.0	0.75	153.2
847	27500000.0	0.75	345.1
848	23400000.0	0.75	74.9
849	17800000.0	0.75	166.0
850	42100000.0	0.75	442.4
851	252900000.0	0.75	555.2
852	25100000.0	0.75	97.6
853	16300000.0	0.75	205.8
854	112200000.0	0.60	41.5
855	56700000.0	0.75	324.2
856	11200000.0	0.75	48.6
857	55400000.0	0.75	128.2
858	112200000.0	0.75	310.2
859	14200000.0	0.75	255.7
860	18500000.0	0.75	100.7
861	151500000.0	0.60	352.2
862	58200000.0	0.75	260.0
863	69100000.0	0.75	633.2
864	28400000.0	0.75	19.1
865	32100000.0	0.75	117.5
866	14900000.0	0.75	76.4
867	17300000.0	0.75	148.7
868	228500000.0	0.90	320.5
