59.52878	6.65420	180202000006
41.27016	-6.32080	180202000028
38.88395	21.49380	180202000072
46.19300	7.26200	180202000004
59.61712	7.85643	180202000099
46.03315	7.30791	180202000101
61.30586	7.79113	180202000083
45.21293	6.71526	180202000089
45.44701	23.76819	180202000049
45.62527	6.79135	180202000096
60.86106	7.30449	180202000027
44.47164	6.27062	180202000082
46.48510	10.35335	180202000109
47.03600	10.70700	180202000079
41.87284	8.20408	180202000038
41.36898	0.27338	180202000097
44.65700	22.52000	180202000008
42.51124	13.41059	180202000118
60.87496	7.32225	180202000110
46.04420	10.35210	180202000044
49.56300	14.21000	180202000086
66.95428	19.79608	180202000060
44.96118	5.68875	180202000087
44.30000	22.60400	180202000098
46.56536	8.32776	180202000094
56.57700	25.23200	180202000024
46.06770	10.98281	180202000092
44.72580	2.64887	180202000022
41.04762	-6.80403	180202000047
45.14528	6.05083	180202000001
39.26000	-0.91200	180202000026
39.26000	-0.91200	180202000039
46.70210	8.23530	180202000106
66.48700	20.36000	180202000064
41.21100	-6.65900	180202000005
46.06944	8.73194	180202000015
44.30000	22.60400	180202000095
56.85132	24.27204	180202000077
46.87033	13.32907	180202000033
41.26500	0.43500	180202000105
66.67900	20.32300	180202000061
54.79908	24.24708	180202000023
59.44436	8.03826	180202000073
56.40639	-5.11306	180202000078
60.88315	7.24831	180202000103
47.88009	17.53851	180202000035
42.17600	23.87085	180202000025
49.95222	6.17722	180202000003
47.26980	10.96783	180202000050
46.05271	5.81286	180202000076
50.50808	11.00447	180202000013
58.61666	6.10500	180202000117
41.38139	14.09028	180202000017
50.38671	5.85726	180202000009
47.63000	7.88900	180202000018
58.65917	6.71694	180202000020
38.19556	-7.49771	180202000048
56.75800	24.71130	180202000104
46.17083	10.34778	180202000016
50.51753	12.88064	180202000014
37.11830	15.13940	180202000051
41.35444	24.36694	180202000081
47.20937	11.00562	180202000102
49.00879	19.91224	180202000030
49.92556	4.61333	180202000034
54.72227	18.08236	180202000036
51.18200	9.06000	180202000059
45.20200	6.57600	180202000029
47.07938	13.33919	180202000031
45.38900	5.98900	180202000062
49.78039	19.21157	180202000052
41.37831	-6.35158	180202000068
46.97581	10.04310	180202000046
41.30169	-6.46971	180202000074
50.08430	17.18103	180202000040
49.12443	16.12421	180202000065
47.55763	7.95684	180202000184
47.11200	9.87200	180202000053
46.29175	10.26645	180202000075
66.88500	19.81480	180202000019
46.87033	13.32907	180202000032
36.92200	-4.77700	180202000084
41.48975	-6.26392	180202000085
44.05970	2.77000	180202000070
44.30374	4.65100	180202000093
63.78000	20.30200	180202000042
43.45810	16.70270	180202000054
47.56561	7.95363	180202000090
63.54800	16.64300	180202000100
52.94300	-1.17400	180202000121
48.38300	15.85000	180202000122
45.15100	2.01000	180202000123
48.35530	16.24240	180202000124
48.38530	14.02300	180202000125
59.57300	11.29600	180202000126
59.63500	11.30000	180202000127
59.63300	11.30100	180202000128
59.52800	11.29500	180202000129
41.17400	7.38200	180202000130
48.19023	15.06952	180202000131
61.18400	28.70200	180202000132
61.18000	28.73100	180202000133
64.44800	19.08000	180202000134
43.82425	4.64323	180202000135
48.18700	14.69468	180202000136
41.08577	-8.13067	180202000137
44.82400	4.81100	180202000138
48.22486	15.30443	180202000139
41.13526	-7.11386	180202000140
45.01100	4.81800	180202000141
41.14610	-7.74000	180202000142
48.31663	14.15120	180202000143
48.69900	7.93700	180202000144
48.52635	7.79654	180202000145
48.40424	7.72832	180202000146
48.28468	7.67762	180202000147
48.16500	7.62400	180202000148
48.02047	7.57390	180202000149
47.89000	7.57100	180202000150
47.77431	7.52238	180202000151
47.65537	7.51917	180202000152
46.38600	16.03369	180202000154
46.38820	15.92670	180202000155
46.44800	15.78700	180202000156
46.56029	15.67408	180202000157
46.56920	15.60430	180202000158
46.55890	15.45600	180202000159
46.59500	15.40520	180202000160
46.58760	15.27550	180202000161
46.59330	15.15230	180202000162
46.58660	15.01880	180202000163
44.09600	4.72400	180202000164
52.65640	19.13390	180202000165
45.38000	2.46200	180202000166
48.85300	8.11138	180202000167
44.50900	4.72500	180202000168
64.69800	20.86628	180202000169
48.17660	16.48140	180202000170
47.57071	7.81203	180202000171
41.07160	-8.48600	180202000172
39.17785	16.78236	180202000173
46.06348	10.35027	180202000174
